ident,latitude,longitude,country_code,country_name
CASIM,40.23083333333334,0.14295833333333333,ES,Spain
CASOL,39.19363333333333,2.8418055555555557,ES,Spain
CASPE,41.26845,0.1993861111111111,ES,Spain
CATON,39.80533055555555,-1.211661111111111,ES,Spain
CAVES,41.48339722222222,1.6634777777777776,ES,Spain
CDP14,39.717644444444446,3.1331333333333333,ES,Spain
CDP20,39.69105833333333,3.0026194444444445,ES,Spain
CDP45,40.01829722222222,3.3147777777777776,ES,Spain
CDP54,39.89324166666667,3.7847388888888887,ES,Spain
CDP58,40.031077777777774,3.419225,ES,Spain
CDP75,39.788894444444445,3.8500444444444444,ES,Spain
CEGAM,42.98373055555555,-2.236372222222222,ES,Spain
CENTA,39.900619444444445,-1.432002777777778,ES,Spain
CHELY,41.075027777777784,4.504869444444444,ES,Spain
CJN07,40.45007777777778,-2.658252777777778,ES,Spain
CJN38,39.962558333333334,-3.176013888888889,ES,Spain
CLANA,36.50889166666666,-6.726977777777778,ES,Spain
CNR16,40.38383611111111,-3.802475,ES,Spain
COMPI,39.350813888888894,-0.007877777777777777,ES,Spain
CORDA,40.41558611111111,2.255811111111111,ES,Spain
CORIA,37.02745,-6.180519444444445,ES,Spain
COTOS,40.73229722222222,-4.060991666666666,ES,Spain
CRETA,40.87226388888889,0.06155555555555556,ES,Spain
CRISA,38.93861111111111,-4.5562805555555554,ES,Spain
CUCAS,41.80780277777777,-4.79615,ES,Spain
DADIV,40.39309444444444,-3.340725,ES,Spain
DALIN,41.733786111111115,3.357888888888889,ES,Spain
DEREV,26.72317222222222,-15.211055555555555,ES,Spain
DEVAR,43.94477777777777,-5.571611111111111,ES,Spain
DEVLA,29.248055555555556,-12.718333333333334,ES,Spain
DIMER,37.30623333333333,-1.1685833333333333,ES,Spain
DINCO,37.256252777777775,-1.287772222222222,ES,Spain
DIPES,41.06294444444444,3.5400555555555555,ES,Spain
DIPOL,40.41646111111111,-4.676291666666667,ES,Spain
DIRMU,41.785511111111106,0.15963888888888889,ES,Spain
DISKO,41.015277777777776,-4.223333333333334,ES,Spain
DITOP,43.015572222222225,-1.7643555555555555,ES,Spain
DIXIS,45.0,-10.0,ES,Spain
DOLES,40.40775277777777,-4.0691444444444445,ES,Spain
DONOS,43.28378055555555,-1.4914305555555556,ES,Spain
DOPEN,39.75527777777778,-4.383611111111112,ES,Spain
DORMI,40.87108611111111,0.3849166666666667,ES,Spain
DOSUL,43.680547222222216,-3.3166666666666664,ES,Spain
DRAGO,40.00779444444444,1.7656611111111111,ES,Spain
DUKKE,40.619772222222224,-2.9041555555555556,ES,Spain
DUNES,40.86375833333334,3.1575583333333332,ES,Spain
EBROX,40.708725,1.2317805555555557,ES,Spain
EDIGO,41.504444444444445,-3.4116666666666666,ES,Spain
EDIVA,41.486111111111114,-2.378888888888889,ES,Spain
EDUMO,22.916666666666668,-23.6,ES,Spain
ELKEM,38.148833333333336,1.771388888888889,ES,Spain
ELROT,40.484925000000004,-2.158333333333333,ES,Spain
ELVIR,40.37305555555555,-3.2318694444444445,ES,Spain
EMANU,42.95777777777778,-3.7808694444444444,ES,Spain
EMBEX,41.95331666666667,-1.2194250000000002,ES,Spain
EREMA,41.07916666666667,-4.139722222222223,ES,Spain
ESPOR,40.28302222222222,2.095552777777778,ES,Spain
ETANA,39.57138888888889,-3.5819444444444444,ES,Spain
ETIBA,21.33826388888889,-18.67878888888889,ES,Spain
FANET,40.38270277777778,-5.644069444444444,ES,Spain
FERDI,40.831405555555556,-2.9399,ES,Spain
FESTA,41.44212222222222,-1.104452777777778,ES,Spain
FEVIK,41.67961388888889,3.1960083333333333,ES,Spain
FINAM,42.42217222222222,-7.3885861111111115,ES,Spain
FORNO,42.46810833333333,-7.481463888888889,ES,Spain
GADOR,36.97799166666667,-2.6090666666666666,ES,Spain
GALAT,40.15436111111111,1.940863888888889,ES,Spain
GARBI,40.80291944444444,2.286738888888889,ES,Spain
GARVU,42.17103611111111,-2.0778111111111115,ES,Spain
GASBA,41.947827777777775,-6.445955555555556,ES,Spain
GASMO,41.72947777777778,-3.0487527777777776,ES,Spain
GATAS,36.69329444444444,-1.888563888888889,ES,Spain
GATOS,39.467372222222224,1.3982944444444445,ES,Spain
GEANT,42.43333611111111,2.216416666666667,ES,Spain
GEMAS,41.84498055555556,0.7302555555555555,ES,Spain
GENIO,38.293638888888886,3.1478055555555557,ES,Spain
GENNI,37.04624722222222,-4.075122222222222,ES,Spain
GIR03,41.88316388888889,2.7534111111111113,ES,Spain
GIR10,41.77095277777778,2.710466666666667,ES,Spain
GIR11,41.75491944444445,2.7043444444444447,ES,Spain
GIR14,42.15560555555555,2.8583333333333334,ES,Spain
GIR15,42.17162777777777,2.8645333333333336,ES,Spain
GIR60,41.835075,2.734988888888889,ES,Spain
GIR71,41.751194444444444,2.818597222222222,ES,Spain
GIROM,42.77486388888889,0.9973027777777778,ES,Spain
GIVRA,35.93083333333333,-4.873611111111112,ES,Spain
GOKAN,43.44583333333333,-4.526777777777777,ES,Spain
GOLFO,36.36775,-2.054683333333333,ES,Spain
GOMER,28.0,-17.333333333333332,ES,Spain
GOMSO,42.995111111111115,-1.5,ES,Spain
GONZA,36.20475833333334,-2.8769388888888887,ES,Spain
GOTOR,40.11077777777778,-3.7245,ES,Spain
GOTOX,42.862944444444445,-5.878527777777778,ES,Spain
GRAUS,41.979038888888894,0.3764472222222222,ES,Spain
GUNET,19.595,-19.735,ES,Spain
GURKA,30.434,-15.850258333333333,ES,Spain
HAMRA,36.87111111111111,-0.02361111111111111,ES,Spain
HERMI,41.47352777777778,-2.5332777777777777,ES,Spain
HIDRA,44.5,-13.0,ES,Spain
HORTA,40.66047222222222,-3.2863333333333333,ES,Spain
IBA02,38.85401388888889,1.3273722222222222,ES,Spain
IBA05,38.90924722222222,1.458925,ES,Spain
IBA06,38.82533611111111,1.2503277777777777,ES,Spain
IBA08,38.81097777777777,1.2118305555555555,ES,Spain
IBA09,38.71950277777778,1.3405777777777776,ES,Spain
IBA10,38.95008888888889,1.552038888888889,ES,Spain
IBA11,38.81273888888889,1.164797222222222,ES,Spain
IBA13,38.81042222222222,1.0986805555555554,ES,Spain
IBA16,39.037213888888886,1.6496861111111112,ES,Spain
IBA20,39.07050277777778,1.7059194444444443,ES,Spain
IBA21,38.78481111111111,1.064352777777778,ES,Spain
IBA22,38.898269444444445,1.5758944444444445,ES,Spain
IBA23,38.781755555555556,1.2360722222222222,ES,Spain
IBA24,38.884708333333336,1.4031055555555554,ES,Spain
IBA27,38.896680555555555,1.090825,ES,Spain
IBA30,38.97519722222222,1.1243361111111112,ES,Spain
IBA31,38.991591666666665,1.0871055555555555,ES,Spain
IBA33,39.138616666666664,0.7512555555555556,ES,Spain
IBA36,38.97944722222223,1.6191472222222223,ES,Spain
IBA45,38.77502777777778,1.11565,ES,Spain
IBA51,38.756797222222225,0.9639888888888889,ES,Spain
IBA53,39.116475,1.3245277777777777,ES,Spain
IBA58,39.002113888888886,1.6366805555555555,ES,Spain
IBA60,38.97246944444445,1.6239472222222222,ES,Spain
IBA61,39.03015,1.6377638888888888,ES,Spain
IBA78,38.896880555555555,1.5327166666666665,ES,Spain
IBA80,38.81772222222222,1.5691833333333334,ES,Spain
IBA85,38.93098611111111,1.0558805555555557,ES,Spain
IBA87,38.903980555555556,1.5744361111111111,ES,Spain
IBZ45,38.880919444444444,1.3851277777777777,ES,Spain
IDKER,43.643125,-3.663011111111111,ES,Spain
INCAS,39.673713888888884,2.800797222222222,ES,Spain
INDEG,40.85347222222222,-3.7922777777777776,ES,Spain
INTAX,39.58988888888889,-2.9337500000000003,ES,Spain
IPERA,20.365000000000002,-20.7,ES,Spain
IRS01,41.156749999999995,1.20055,ES,Spain
IRS03,41.16846666666667,1.2417861111111113,ES,Spain
IRS55,41.183099999999996,1.293461111111111,ES,Spain
ISOKA,22.08136111111111,-19.590016666666667,ES,Spain
ISTER,40.06462222222222,4.666666666666667,ES,Spain
JOA03,39.59043888888889,2.8020666666666667,ES,Spain
JOA09,39.585413888888894,2.9387611111111114,ES,Spain
JOA10,39.56388055555555,2.780061111111111,ES,Spain
JOA11,39.42821111111111,2.5883083333333334,ES,Spain
JOA12,39.65770833333333,2.9477972222222224,ES,Spain
JOA15,39.67612222222222,2.8201277777777776,ES,Spain
JOA16,39.69376666666666,3.057583333333333,ES,Spain
JOA21,39.426091666666665,2.5914055555555557,ES,Spain
JOA26,39.67088888888889,2.6498,ES,Spain
JOA39,39.599019444444444,2.820558333333333,ES,Spain
JOA41,39.478347222222226,2.5375694444444443,ES,Spain
JOA42,39.527480555555556,2.703388888888889,ES,Spain
JOA45,40.178177777777776,2.1853916666666664,ES,Spain
JOA59,39.64187777777778,2.913072222222222,ES,Spain
JOA63,39.627227777777776,2.8989944444444444,ES,Spain
JOA66,39.49026666666667,2.6601944444444445,ES,Spain
JOA73,39.61092222222222,2.931222222222222,ES,Spain
JOA77,39.621630555555555,2.9039305555555557,ES,Spain
JOA78,39.60259444444445,2.978641666666667,ES,Spain
JOA82,39.58997777777778,2.9814722222222225,ES,Spain
JOA83,39.63195555555556,2.8923083333333333,ES,Spain
JOA84,39.56458055555555,2.748311111111111,ES,Spain
JOA88,39.583125,2.9174083333333334,ES,Spain
JOA90,39.64164722222222,2.9132527777777777,ES,Spain
JOA96,39.60717777777778,2.872175,ES,Spain
JOA98,39.62478888888889,2.9097916666666666,ES,Spain
JOA99,39.64778611111111,2.9581083333333336,ES,Spain
JRZ03,36.764319444444446,-6.052777777777778,ES,Spain
JRZ08,36.93848055555555,-5.962783333333333,ES,Spain
JRZ10,36.85668888888889,-5.825444444444444,ES,Spain
JRZ12,36.86494722222223,-5.785197222222222,ES,Spain
JRZ13,37.01551944444444,-5.922833333333334,ES,Spain
JRZ25,36.969297222222224,-5.946813888888889,ES,Spain
JRZ26,36.671330555555556,-6.557130555555555,ES,Spain
JRZ34,36.957369444444446,-5.917761111111111,ES,Spain
JRZ52,36.754041666666666,-6.056941666666667,ES,Spain
KABRE,39.14349722222222,2.9566000000000003,ES,Spain
KALAB,37.019733333333335,-2.4486527777777782,ES,Spain
KALMA,40.411430555555555,-4.299386111111111,ES,Spain
KAMPO,39.733333333333334,-4.0553888888888885,ES,Spain
KANIG,42.48030555555556,2.9831722222222226,ES,Spain
KARES,41.33101666666667,1.1521638888888888,ES,Spain
KASAS,29.986416666666667,-15.768719444444445,ES,Spain
KASTA,40.19232777777778,-5.034361111111111,ES,Spain
KATAL,38.59392777777778,-0.6628000000000001,ES,Spain
KENAS,40.5,3.1407194444444446,ES,Spain
KONBA,31.300833333333333,-15.301666666666668,ES,Spain
KONKE,41.03333333333333,-1.77685,ES,Spain
KOPAS,44.0,-13.0,ES,Spain
KORAV,43.653102777777775,-7.865586111111111,ES,Spain
KORNO,35.833333333333336,-7.416666666666667,ES,Spain
KORUL,44.835230555555555,-6.919727777777778,ES,Spain
KOTEX,41.19368055555555,-1.455011111111111,ES,Spain
KUDEX,42.734344444444446,-2.1930555555555555,ES,Spain
KUREG,40.89930555555556,2.718830555555556,ES,Spain
KUVAN,43.111000000000004,-6.317,ES,Spain
LABRO,37.27472222222222,1.123888888888889,ES,Spain
LAMAR,37.44492777777777,-6.075344444444444,ES,Spain
LAMPA,38.801808333333334,1.9240527777777776,ES,Spain
LANDA,41.68433333333333,2.751325,ES,Spain
LAPIT,40.89538888888889,4.461416666666667,ES,Spain
LARDA,42.13158333333333,-1.362086111111111,ES,Spain
LARPA,40.62661111111111,2.3486444444444445,ES,Spain
LARUL,38.989444444444445,1.0855555555555554,ES,Spain
LARVO,42.76716666666667,-6.1645,ES,Spain
LARYS,28.871830555555555,-14.834288888888889,ES,Spain
LATRO,41.771633333333334,1.6183194444444444,ES,Spain
LAVAL,40.31691666666667,3.5698888888888884,ES,Spain
LEPES,37.16542777777778,-7.191841666666667,ES,Spain
LIMAL,25.0,-17.625580555555555,ES,Spain
LINTO,35.833333333333336,-5.954444444444444,ES,Spain
LIPOR,40.49105277777778,-2.848113888888889,ES,Spain
LISAS,40.20222777777778,2.4962694444444447,ES,Spain
LOBAR,41.74801111111111,0.3184416666666667,ES,Spain
LOGRO,39.0,-3.899427777777778,ES,Spain
LOJAS,37.20727777777778,-4.153916666666667,ES,Spain
LOMAS,27.720455555555553,-15.691061111111111,ES,Spain
LOMDA,42.852805555555555,-7.296027777777778,ES,Spain
LORES,40.5,2.7025972222222223,ES,Spain
LOTEE,44.65875833333333,-5.83665,ES,Spain
LOTOS,40.54969166666667,1.0029805555555555,ES,Spain
LUMAS,41.73321388888889,4.666666666666667,ES,Spain
LUNIK,40.43966944444444,3.392461111111111,ES,Spain
LUPES,40.232038888888894,-4.612341666666667,ES,Spain
LURAN,42.97276388888889,-0.9792166666666666,ES,Spain
LUXUR,38.213255555555556,3.421936111111111,ES,Spain
MABEL,36.20694166666667,-4.6721305555555555,ES,Spain
MAGAL,38.07330833333334,-0.23073055555555555,ES,Spain
MAGIN,40.767025,-3.564622222222222,ES,Spain
MALIS,41.85556944444445,-7.604780555555555,ES,Spain
MALOB,42.84494166666667,-1.938675,ES,Spain
MAMOM,39.2175,4.090833333333333,ES,Spain
MAMUK,41.836758333333336,2.0720944444444447,ES,Spain
MANDY,39.91178333333333,-1.0405111111111112,ES,Spain
MAPAX,43.68376388888888,-3.044083333333333,ES,Spain
MARIO,42.21019444444445,-0.24412222222222224,ES,Spain
MAROT,41.60566666666667,3.86025,ES,Spain
MARTA,40.354622222222226,1.2799083333333332,ES,Spain
MASIP,43.39233333333333,-6.655694444444444,ES,Spain
MATEX,40.556580555555556,0.26545833333333335,ES,Spain
MAVOS,44.054361111111106,-5.934611111111112,ES,Spain
MD001,40.51361111111111,-2.6861111111111113,ES,Spain
MD002,40.26166666666666,-2.5466666666666664,ES,Spain
MEBUT,38.75096388888889,2.228111111111111,ES,Spain
MECKI,41.66197777777778,0.6786388888888889,ES,Spain
MEGAT,43.498869444444445,-7.596469444444444,ES,Spain
MELIS,36.017897222222224,-3.605938888888889,ES,Spain
MELON,39.76671111111111,-5.318722222222222,ES,Spain
MEROS,40.5,4.366577777777778,ES,Spain
MGA19,36.529180555555556,-4.197288888888889,ES,Spain
MGA24,36.65527222222222,-4.028702777777777,ES,Spain
MGA33,36.30338888888889,-4.6244250000000005,ES,Spain
MHN01,39.97859166666667,4.242658333333333,ES,Spain
MHN31,39.94168333333333,4.103580555555555,ES,Spain
MHN34,39.97638333333334,4.177027777777778,ES,Spain
MHN61,39.92191666666666,4.347630555555555,ES,Spain
MHN76,39.89373888888889,4.362719444444444,ES,Spain
MIMDI,36.6,-1.2166666666666668,ES,Spain
MINGU,39.82615555555556,-1.4808194444444445,ES,Spain
MINVI,41.12613611111111,-5.148177777777779,ES,Spain
MIRPO,42.631119444444444,-2.155386111111111,ES,Spain
MITOS,38.44944722222222,-0.013722222222222222,ES,Spain
MITUM,40.645630555555556,-3.2477972222222222,ES,Spain
MJV07,39.37672777777778,2.627997222222222,ES,Spain
MJV08,39.416488888888885,2.5879222222222222,ES,Spain
MJV10,39.411775,2.5453444444444444,ES,Spain
MJV11,39.51829722222222,2.9693805555555555,ES,Spain
MJV12,39.149,2.537611111111111,ES,Spain
MJV14,39.54089722222222,3.027038888888889,ES,Spain
MJV15,39.621944444444445,2.973313888888889,ES,Spain
MJV20,39.45185277777778,2.32855,ES,Spain
MJV30,39.132875,2.2451083333333335,ES,Spain
MJV47,39.616933333333336,3.0106722222222224,ES,Spain
MJV62,39.643452777777775,2.937388888888889,ES,Spain
MJV63,39.55594722222222,3.065497222222222,ES,Spain
MJV66,39.11286944444445,2.869136111111111,ES,Spain
MJV73,39.45735833333334,1.7905388888888887,ES,Spain
MOGIL,38.13194444444444,3.2019444444444445,ES,Spain
MOLAR,38.55018055555555,1.5988611111111113,ES,Spain
MOLIN,39.0,-4.685755555555556,ES,Spain
MONTO,39.22176944444445,-4.496827777777778,ES,Spain
MOPAS,42.43537499999999,1.0343555555555557,ES,Spain
MORAL,39.0,-3.5421527777777775,ES,Spain
MORSS,39.956697222222225,4.666666666666667,ES,Spain
MOSEN,41.786541666666665,-6.560847222222222,ES,Spain
MOTIL,39.53878888888889,-1.745188888888889,ES,Spain
MRN02,37.203608333333335,-5.60295,ES,Spain
MRN06,37.264091666666666,-5.567641666666667,ES,Spain
MRN08,37.045538888888885,-5.659263888888889,ES,Spain
MRN10,37.328472222222224,-5.543197222222222,ES,Spain
MRN11,37.33968333333333,-5.523425,ES,Spain
MRN12,37.37584722222222,-5.523169444444444,ES,Spain
MRN13,36.96284444444445,-5.685986111111111,ES,Spain
MRN20,37.1427,-5.629058333333334,ES,Spain
MRN21,37.20348055555556,-5.602230555555555,ES,Spain
MRN24,37.347547222222225,-5.540336111111111,ES,Spain
MRN29,37.477425000000004,-5.441997222222223,ES,Spain
MRN34,37.61343055555556,-5.171766666666667,ES,Spain
MRN40,36.96456666666667,-5.684377777777778,ES,Spain
MRN41,37.14097777777778,-5.630669444444445,ES,Spain
MRN42,37.043816666666665,-5.660875000000001,ES,Spain
MRN56,37.37837777777778,-5.291033333333333,ES,Spain
MRN71,37.430369444444445,-5.47025,ES,Spain
MRN78,37.29412222222222,-5.559425,ES,Spain
MRNT,37.173361111111106,-5.620583333333334,ES,Spain
MUDOS,43.5,-13.0,ES,Spain
MULAT,39.39991388888889,-0.17990833333333334,ES,Spain
MUNIS,41.34433333333334,1.6595,ES,Spain
MUREN,41.0575,4.666666666666667,ES,Spain
MUROS,39.72011944444445,3.078894444444445,ES,Spain
NAKOP,39.622527777777776,3.2392777777777777,ES,Spain
NANDO,39.98885555555556,-2.174558333333333,ES,Spain
NAPES,37.19611111111111,-7.030277777777778,ES,Spain
NARBO,42.13981388888889,-8.228288888888889,ES,Spain
NARGO,38.738308333333336,-0.998675,ES,Spain
NASOS,39.39913055555556,-3.027788888888889,ES,Spain
NATPA,39.91894444444444,-4.586305555555556,ES,Spain
NEDUS,42.65325,-4.849638888888888,ES,Spain
NELAS,40.09411111111111,3.5208333333333335,ES,Spain
NEPAL,40.69275833333333,1.9248249999999998,ES,Spain
NERVO,29.338577777777775,-15.652008333333333,ES,Spain
NETOS,41.30746944444444,-6.277713888888889,ES,Spain
NEVIC,39.331558333333334,3.4321027777777777,ES,Spain
NEXAS,40.87101388888889,-0.7926444444444445,ES,Spain
NINES,38.663575,2.1612638888888887,ES,Spain
NINOS,41.12961388888889,-6.777083333333334,ES,Spain
NINOT,39.20883333333334,0.48333333333333334,ES,Spain
NIRAK,37.245875,-7.4284944444444445,ES,Spain
NOLSA,42.42761111111111,-1.9074166666666665,ES,Spain
NORED,24.638358333333333,-22.48003333333333,ES,Spain
NOVAS,41.18210277777778,1.7102527777777778,ES,Spain
NUBLO,42.66598055555556,-4.988875,ES,Spain
NUSGO,40.40561111111111,-2.158333333333333,ES,Spain
NVS08,40.50201111111111,-4.240263888888889,ES,Spain
NVS10,40.33025555555556,-3.7834305555555554,ES,Spain
NVS11,40.24333888888889,-4.074199999999999,ES,Spain
NVS21,40.292525,-4.062744444444444,ES,Spain
OBIBO,39.671388888888885,-2.7955555555555556,ES,Spain
OKABI,42.61611111111111,1.4836111111111112,ES,Spain
OLIVO,37.25096944444444,-5.975697222222222,ES,Spain
OLMIR,38.53122777777778,2.517922222222222,ES,Spain
OLOTI,42.20836111111112,2.466772222222222,ES,Spain
ONDAL,37.058324999999996,-2.2729388888888886,ES,Spain
ONUBA,37.246722222222225,-6.759991666666667,ES,Spain
OPERA,39.62275,-0.7789027777777778,ES,Spain
ORBIS,41.26572222222222,-4.195338888888889,ES,Spain
ORDAS,36.89335555555556,-4.009813888888889,ES,Spain
ORTIS,31.406955555555555,-16.556908333333332,ES,Spain
ORVEK,25.974999999999998,-18.81388888888889,ES,Spain
OSGAL,39.02475277777778,2.899838888888889,ES,Spain
OSTIX,41.5045,-3.100111111111111,ES,Spain
OSTUR,40.78087222222222,2.8939666666666666,ES,Spain
OSVAK,41.48747222222222,0.5111111111111111,ES,Spain
OSVAN,38.116708333333335,-0.5633333333333334,ES,Spain
OXACA,37.95,-6.0,ES,Spain
PA011,39.6146,2.9798,ES,Spain
PADUL,37.05458055555555,-2.7955305555555556,ES,Spain
PALIO,40.262166666666666,-3.0483055555555554,ES,Spain
PALOS,37.57461666666667,-0.5366666666666666,ES,Spain
PAPOS,40.62111111111111,1.4490555555555555,ES,Spain
PARKA,39.0,-5.149880555555556,ES,Spain
PARLA,40.13155,-3.7762944444444444,ES,Spain
PASAS,45.0,-13.0,ES,Spain
PAULI,40.41474722222222,-4.660708333333334,ES,Spain
PDT15,40.43321666666667,-3.12105,ES,Spain
PDT16,40.413827777777776,-3.0695583333333336,ES,Spain
PDT26,40.10935833333333,-3.881936111111111,ES,Spain
PDT35,40.54575277777778,-2.687511111111111,ES,Spain
PDT85,40.35534444444445,-3.9435722222222225,ES,Spain
PEKOR,39.619166666666665,3.374722222222222,ES,Spain
PELAT,41.02163888888889,0.44252222222222226,ES,Spain
PENAS,36.61,-5.631111111111111,ES,Spain
PERDU,42.732080555555555,0.1511972222222222,ES,Spain
PESAS,37.03669166666666,-7.383333333333334,ES,Spain
PETAM,39.68527777777778,2.7527777777777778,ES,Spain
PETEK,42.678916666666666,-12.0,ES,Spain
PEXOT,40.86076944444444,1.4519472222222223,ES,Spain
PIMAD,38.166666666666664,2.5,ES,Spain
PIMOS,36.15036111111111,-4.893472222222222,ES,Spain
PIMUR,37.29143333333333,-6.518430555555556,ES,Spain
PINAR,40.980294444444446,-2.5991666666666666,ES,Spain
PIPOR,43.00904166666667,-1.1081,ES,Spain
PITAB,30.352869444444448,-16.449236111111112,ES,Spain
PITAX,45.0,-12.0,ES,Spain
PITUX,39.368611111111115,2.6205555555555557,ES,Spain
PIVUS,41.92391666666666,3.9337500000000003,ES,Spain
PLANA,39.890430555555554,-0.3264583333333333,ES,Spain
PLM01,39.538488888888885,2.6922111111111113,ES,Spain
PLM05,39.503119444444444,2.6166305555555556,ES,Spain
PLM09,39.4692,2.5444999999999998,ES,Spain
POBOS,38.719166666666666,-1.7688888888888887,ES,Spain
PODOG,41.31194444444444,-4.440277777777778,ES,Spain
PODUX,42.90102777777778,-1.881527777777778,ES,Spain
POLOP,38.39609166666666,-0.17871666666666666,ES,Spain
PONEN,41.35388888888889,-0.5476166666666666,ES,Spain
POPUL,43.94863333333333,-2.8401472222222224,ES,Spain
PORLI,39.52879444444444,-7.366397222222222,ES,Spain
POS01,40.09363333333334,2.7384222222222223,ES,Spain
POSBA,40.21980277777778,2.9052166666666666,ES,Spain
POSSY,42.06129722222222,0.15716388888888888,ES,Spain
PRADO,40.1475,-2.0102777777777776,ES,Spain
PUMAL,42.36680833333333,2.008461111111111,ES,Spain
R1263,40.508719444444445,-3.431047222222222,ES,Spain
R2247,37.19013333333333,-5.609147222222222,ES,Spain
R2249,36.64720277777778,-6.369958333333333,ES,Spain
R2250,40.286208333333335,-3.7340666666666666,ES,Spain
R2251,41.91431111111111,2.7655944444444445,ES,Spain
R2252,39.851258333333334,4.216322222222223,ES,Spain
R2253,36.68453333333333,-4.512594444444445,ES,Spain
R2254,36.66540833333333,-4.485822222222223,ES,Spain
R2255,40.52811944444444,-3.5593555555555554,ES,Spain
R2256,40.46315555555556,-3.5539694444444443,ES,Spain
R2258,36.754269444444446,-6.055405555555556,ES,Spain
R2259,36.848147222222224,-2.352936111111111,ES,Spain
R2260,41.15203888888889,1.183152777777778,ES,Spain
R2261,37.76772222222222,-0.8215555555555556,ES,Spain
R2265,39.54714722222222,2.710727777777778,ES,Spain
R2266,39.55533888888888,2.761527777777778,ES,Spain
R2267,39.56250277777777,2.7431944444444447,ES,Spain
R2268,37.41800277777777,-5.874102777777778,ES,Spain
R2305,38.28451944444444,-0.5749972222222222,ES,Spain
R2306,38.87874444444444,1.3873777777777778,ES,Spain
R2407,39.484775,-0.46971111111111113,ES,Spain
R2506,41.65539444444444,-1.0083166666666667,ES,Spain
RAFOL,37.94942222222222,-0.0169,ES,Spain
RAKOD,39.78081666666667,-6.6285138888888895,ES,Spain
RALUS,41.93660833333333,-7.116372222222222,ES,Spain
RAMON,41.009252777777775,-0.2851638888888889,ES,Spain
RATAS,42.574450000000006,-4.030772222222222,ES,Spain
RBO26,40.55803888888889,-2.8295166666666662,ES,Spain
RBO32,40.66095833333333,-2.5857333333333337,ES,Spain
RBO34,40.629019444444445,-2.562286111111111,ES,Spain
REBUL,41.69790833333333,1.1134777777777778,ES,Spain
REMGI,27.090202777777776,-15.269602777777779,ES,Spain
RES05,41.17953055555555,1.2741527777777777,ES,Spain
RES07,41.08101111111112,1.0463111111111112,ES,Spain
RES08,41.19738611111111,1.3360166666666666,ES,Spain
RES09,41.1565,1.3798000000000001,ES,Spain
RES15,41.23892222222222,1.4804944444444446,ES,Spain
RES17,41.36976388888889,1.4079472222222222,ES,Spain
RES21,41.27909722222222,1.6210194444444446,ES,Spain
RES41,41.343900000000005,1.380002777777778,ES,Spain
RES61,41.278175,1.4553416666666665,ES,Spain
RES78,41.19423611111111,1.3328527777777777,ES,Spain
RESTU,37.90755,-1.5575722222222224,ES,Spain
RETEN,43.0,-13.0,ES,Spain
REVAT,40.38314444444445,-2.9427194444444447,ES,Spain
RIDAV,40.53523611111111,-5.808286111111111,ES,Spain
RIDER,37.99725277777778,-0.705175,ES,Spain
RIKOS,39.48143888888889,0.3354388888888889,ES,Spain
RINDI,37.105555555555554,-0.06361111111111112,ES,Spain
RIPEL,42.28305833333333,-10.816194444444445,ES,Spain
ROCAS,41.20155833333334,-3.1901055555555553,ES,Spain
ROCIO,37.29815277777777,-6.454608333333334,ES,Spain
RODAP,39.632425,-7.065291666666666,ES,Spain
RODRA,41.051472222222216,1.7304000000000002,ES,Spain
ROLAS,37.41564722222222,-2.8543583333333333,ES,Spain
ROLDO,39.87582777777778,-5.544691666666666,ES,Spain
ROLES,43.09923611111111,-3.391088888888889,ES,Spain
RONKO,42.49596944444445,-1.0306527777777776,ES,Spain
RONVO,39.03611111111111,-4.431666666666667,ES,Spain
ROSTA,28.256061111111112,-20.0,ES,Spain
ROTEX,37.41861111111111,-5.602222222222222,ES,Spain
ROVAK,42.74186111111111,-5.856416666666666,ES,Spain
ROXER,43.213,-7.357555555555555,ES,Spain
ROYAL,25.0,-15.786744444444444,ES,Spain
RUBEO,40.954144444444445,-0.6864694444444445,ES,Spain
RUKER,39.94936111111111,-4.611111111111111,ES,Spain
RUPAS,37.60166666666667,-6.236666666666666,ES,Spain
RUPIT,39.45268611111111,2.0269666666666666,ES,Spain
RUSEM,39.0,-4.8469444444444445,ES,Spain
RUSIK,28.90611111111111,-12.81638888888889,ES,Spain
SABAS,39.23385555555556,2.415608333333333,ES,Spain
SADAF,37.80361111111111,2.328888888888889,ES,Spain
SADEM,41.21027222222222,3.173772222222222,ES,Spain
SADUR,41.41714722222222,1.6739138888888887,ES,Spain
SALAS,41.10973611111111,0.4763555555555556,ES,Spain
SALON,41.49449166666667,3.1872,ES,Spain
SAMAR,30.899722222222223,-14.415555555555557,ES,Spain
SANTA,37.66853611111111,-6.29835,ES,Spain
SARAY,29.758569444444444,-14.157477777777778,ES,Spain
SARGO,40.5,3.991861111111111,ES,Spain
SAURA,40.25602777777778,-0.18335555555555555,ES,Spain
SEDIL,41.32356388888889,-1.4326916666666667,ES,Spain
SEGRE,41.02283055555556,-2.376463888888889,ES,Spain
SELMO,39.06378333333333,1.658013888888889,ES,Spain
SELVA,41.196175,1.1662722222222222,ES,Spain
SENIA,40.86876111111111,0.7387638888888889,ES,Spain
SEROX,41.34668611111111,0.2186861111111111,ES,Spain
SERRA,39.265991666666665,-0.8568472222222222,ES,Spain
SIE04,41.180188888888885,-3.524786111111111,ES,Spain
